City,Livability_Score,Listing_Type,Price,Sq_Ft,Beds,Baths,Estimated_monthly_payment,Crime,Employment,Housing,Schools,User_Ratings,Address_Line_1,Agent_Name,Agent_Company,Airports,Colleges,Military_Bases,Shopping_Centers,Parks_and_Recreation,Utilities,Kitchen_Features,HOA,Parking,Garage,Pool,Laundry,Pets_Allowed,State,Zipcode
Hayward,63,House ,699000.0,1194.0,3,2,3301,D-,C-,C-,D-,C+,24540 Margaret Dr,Roger Gonzalez,"Cal Bay Realty, Inc.",2,2,1,1,2,2,3,No,Yes,Yes,Yes,Yes,No,CA,94542
Hayward,63,House ,825000.0,1246.0,4,2,3896,D-,C-,C-,D-,C+,24660 Sylvan Glen Ct,Perry Vittoria,"Rinetti & Co., REALTORS?",2,2,1,0,2,2,6,No,Yes,Yes,Yes,Yes,No,CA,94541
Hayward,63,House ,995000.0,2240.0,5,4,4699,D-,C-,C-,D-,C+,2401 Depot Road,Bill Gallagher,BHHS Drysdale Properties,2,2,2,2,1,2,4,No,Yes,Yes,Yes,Yes,No,CA,94545
Hayward,63,House ,849500.0,1823.0,3,3,4012,D-,C-,C-,D-,C+,26587 Mission Blvd,Charles Jacob,Compass,2,2,2,2,0,3,7,No,No,No,No,Yes,No,CA,94544
Hayward,63,Townhouse ,768000.0,1434.0,3,3,3627,D-,C-,C-,D-,C+,688 Mesa Cir,James Chen,"JL Realty, Inc.",2,2,1,1,2,3,4,Yes,Yes,Yes,Yes,Yes,No,CA,94541
Hayward,63,House ,1398888.0,2020.0,4,3,6607,D-,C-,C-,D-,C+,25590 Spur Dr,Rohit K. Pathak,Compass,1,2,2,3,1,3,9,No,Yes,Yes,Yes,Yes,No,CA,94541
Hayward,63,House ,1399999.0,2650.0,5,3,6612,D-,C-,C-,D-,C+,27895 Adobe Ct,Savan Thakkar,Fohl Realty & Investments,1,2,1,1,0,3,7,No,Yes,Yes,Yes,Yes,No,CA,94542
Hayward,63,House ,945000.0,1176.0,3,2,4463,D-,C-,C-,D-,C+,518 Banbury Street,Cecilia Wong,Century 21 Baldini Realty,2,2,2,3,0,3,1,Yes,Yes,No,Yes,Yes,No,CA,94544
Hayward,63,House ,988000.0,1459.0,4,2,4666,D-,C-,C-,D-,C+,3287 Kelly St,Erin J. Gardere,Black Diamond Real Estate,1,2,1,1,2,2,7,No,Yes,Yes,Yes,Yes,No,CA,94541
Hayward,63,Condo ,449000.0,725.0,2,2,2121,D-,C-,C-,D-,C+,325 Valle Vista Ave Unit 104,Jean Calbonero,Coldwell Banker Realty,2,2,2,0,1,2,0,No,Yes,Yes,No,No,No,CA,94544
Hayward,63,House ,549000.0,904.0,2,1,2593,D-,C-,C-,D-,C+,22283 Hathaway Ave,Kevin Bui,eXp Realty of California,2,2,2,0,1,2,3,No,Yes,Yes,Yes,Yes,No,CA,94541
Hayward,63,House ,799000.0,1132.0,3,2,3774,D-,C-,C-,D-,C+,28188 Ormond Ave,William  C Tran,Elite Realty Services,2,3,2,2,0,3,7,No,No,No,No,Yes,No,CA,94544
Hayward,63,House ,689888.0,1254.0,3,2,3258,D-,C-,C-,D-,C+,27452 Ponderosa Ct,Khalid Mahmud,eXp Realty of California Inc.,2,2,2,1,0,2,6,No,No,No,No,Yes,No,CA,94545
Hayward,63,Manufactured ,294000.0,1260.0,2,2,1389,D-,C-,C-,D-,C+,1200 W Winton Ave 118,April Becerril,Compass,2,2,1,2,1,3,9,No,No,No,No,Yes,No,CA,94545
Hayward,63,House ,869000.0,1088.0,3,2,4104,D-,C-,C-,D-,C+,1751 Santa Cruz Way,Peter Bide Liang,Compass,1,3,1,2,1,2,1,No,Yes,Yes,Yes,Yes,No,CA,94541
Hayward,63,House ,720000.0,938.0,2,1,3400,D-,C-,C-,D-,C+,378 Smalley Ave,Brandon Denman,"Denman Real Estate Group, Inc.",2,2,1,0,1,2,0,No,No,No,No,No,No,CA,94541
Hayward,63,House ,720000.0,1097.0,2,1,3400,D-,C-,C-,D-,C+,372 Smalley Ave,Brandon Denman,"Denman Real Estate Group, Inc.",2,2,1,0,1,2,0,No,No,No,No,No,No,CA,94541
Hayward,63,House ,1299000.0,2808.0,5,3,6135,D-,C-,C-,D-,C+,27001 Call Ave,Ann Beetham,Coldwell Banker Bartels-Realtors,2,2,2,2,0,4,1,Yes,Yes,Yes,No,No,No,CA,94542
Hayward,63,House ,999000.0,2118.0,4,3,4718,D-,C-,C-,D-,C+,22425 Flagg St,Gagan Singh,Coldwell Banker Realty,2,2,1,0,1,3,0,Yes,Yes,Yes,No,No,No,CA,94541
Hayward,63,House ,669000.0,1348.0,3,2,3160,D-,C-,C-,D-,C+,27950 Lancelot Ct,Hugo De Hoyos,Intero Real Estate Services,2,2,2,1,0,2,0,No,No,No,No,No,No,CA,94544
Hayward,63,Condo ,680000.0,1713.0,3,3,3212,D-,C-,C-,D-,C+,26937 Hayward Blvd 331,Jon Cope,Real Estate Agent,2,2,2,2,0,2,0,Yes,Yes,Yes,Yes,Yes,No,CA,94542
Hayward,63,House ,1699888.0,2100.0,4,2,8028,D-,C-,C-,D-,C+,2640 Randall Way,Carol Mauldin,Compass,2,2,1,2,2,2,5,No,No,No,No,Yes,No,CA,94541
Hayward,63,Condo ,399999.0,910.0,2,2,1889,D-,C-,C-,D-,C+,27505 Tampa Avenue #39,Akshay Bhasin,Alliance Bay Realty,2,2,2,2,0,4,1,Yes,Yes,Yes,No,No,No,CA,94544
Hayward,63,House ,825000.0,1350.0,3,3,3896,D-,C-,C-,D-,C+,24887 Limetree Pl,Thomas Connolly,Connolly Real Estate Team,2,2,1,1,1,2,6,Yes,Yes,Yes,Yes,Yes,No,CA,94544
Hayward,63,House ,805000.0,1240.0,3,2,3802,D-,C-,C-,D-,C+,17112 Los Banos Street,Hai Nguyen,Golden Land Real Estate Invest,1,3,1,1,1,3,8,No,Yes,Yes,Yes,Yes,No,CA,94541
Hayward,63,House ,1350000.0,2618.0,5,3,6376,D-,C-,C-,D-,C+,21628 Vallejo St,Diana Tran,"CMB Realty and Mortgage, Inc.",2,2,1,1,1,3,2,No,No,No,No,Yes,No,CA,94541
Hayward,63,House ,950000.0,1386.0,3,2,4487,D-,C-,C-,D-,C+,168 Laurel Ave,Simon Chan,Grobecker Holland Int'l,2,2,2,0,1,3,1,Yes,Yes,Yes,Yes,Yes,No,CA,94541
Hayward,63,House ,999000.0,1025.0,3,1,4718,D-,C-,C-,D-,C+,23022 Lilla Road,Kanwarbir Chima,Mountain Valley Properties,2,2,2,1,0,4,1,Yes,Yes,Yes,Yes,Yes,No,CA,94541
Hayward,63,House ,1299000.0,2743.0,7,4,6135,D-,C-,C-,D-,C+,1730 W Winton Ave,Tim Fiebig,"eXp Realty of California, Inc",2,2,1,2,1,3,6,No,Yes,Yes,Yes,Yes,No,CA,94545
Hayward,63,House ,1199000.0,2500.0,5,3,5663,D-,C-,C-,D-,C+,1424 C Street,Warren Newsome,CENTURY 21 Real Estate Alliance,2,2,1,0,2,2,0,No,Yes,Yes,No,No,No,CA,94541
Hayward,63,House ,725000.0,1514.0,2,1,3424,D-,C-,C-,D-,C+,23965 2nd St,Chris Hotaki,Compass,2,2,1,1,2,2,1,Yes,Yes,Yes,Yes,Yes,No,CA,94541
Hayward,63,House ,499000.0,1014.0,2,2,2357,D-,C-,C-,D-,C+,25231 Whitman St 102,Laura Flores,Compass,2,2,2,2,1,2,4,No,No,No,No,Yes,No,CA,94544
Hayward,63,Condo ,579000.0,1100.0,2,2,2735,D-,C-,C-,D-,C+,21103 Gary Dr 210A,Erik Johnson,Corcoran Global Living,2,3,1,2,3,2,0,No,Yes,Yes,No,No,No,CA,94546
Castro Valley,74,Townhouse ,848000.0,1551.0,3,4,4005,B-,B-,D+,B+,A,3937 Forest Cir,Josephine Chu,JC Financial,1,2,1,0,3,3,7,Yes,Yes,Yes,Yes,Yes,Yes,CA,94546
Castro Valley,74,House ,875000.0,1405.0,3,2,4132,B-,B-,D+,B+,A,19164 Garrison Ave,Gary Bernie,Compass,1,2,1,1,3,3,4,No,Yes,Yes,Yes,Yes,No,CA,94546
Castro Valley,74,House ,1900000.0,1834.0,4,2,8973,B-,B-,D+,B+,A,5376 Greenridge Rd,Thomas Westfall,Compass,1,2,1,2,2,2,11,No,Yes,Yes,Yes,Yes,No,CA,94552
Castro Valley,74,House ,749950.0,860.0,2,1,3542,B-,B-,D+,B+,A,18921 Patton Dr,Dave Farnsworth,Tri Valley Brokers,1,2,1,1,3,2,1,No,Yes,Yes,Yes,Yes,No,CA,94546
Castro Valley,74,Townhouse ,729000.0,1168.0,2,2,3443,B-,B-,D+,B+,A,4165 Ravenwood Pl,Sergio Santillan,Flat Rate Realty,1,2,1,0,3,3,5,Yes,Yes,Yes,Yes,Yes,No,CA,94546
Castro Valley,74,House ,949900.0,1708.0,3,2,4486,B-,B-,D+,B+,A,19123 Vaughn Ave,Raquel Zambrana-Ramirez,CENTURY 21 Real Estate Alliance,1,2,1,1,3,2,0,Yes,Yes,Yes,No,No,No,CA,94546
Castro Valley,74,House ,1999000.0,2865.0,5,4,9441,B-,B-,D+,B+,A,4859 Roberts Ct,Sanjiv Nayyar,Redfin,1,2,1,1,2,3,8,Yes,Yes,Yes,Yes,Yes,No,CA,94552
Castro Valley,74,House ,1399000.0,1940.0,4,2,6607,B-,B-,D+,B+,A,22818 Princeton Pl,Aimee Ran Song,Real Estate Agent,1,2,1,0,0,4,0,No,Yes,Yes,No,No,No,CA,94552
Castro Valley,74,House ,1780000.0,2992.0,5,3,8407,B-,B-,D+,B+,A,25515 Crestfield Cir,Judy Grubb,Keller Williams Realty,1,2,1,1,1,3,12,Yes,Yes,Yes,Yes,Yes,No,CA,94552
Castro Valley,74,House ,1349000.0,1886.0,3,3,6371,B-,B-,D+,B+,A,18856 Cameo Ct,Leslie Peterson,Evolve Real Estate,1,2,1,1,3,3,5,No,Yes,Yes,Yes,Yes,No,CA,94546
Castro Valley,74,House ,1188888.0,2293.0,4,2,5615,B-,B-,D+,B+,A,17012 Robey Dr,Elle Xu,Alliance Bay Realty,1,3,1,1,2,3,10,No,Yes,Yes,Yes,Yes,No,CA,94546
Castro Valley,74,House ,1289500.0,2018.0,4,2,6090,B-,B-,D+,B+,A,18342 Redwood Rd,Steve Mok,CORNERSTONE REALTY & MORTGAGE,1,2,1,2,3,3,9,No,Yes,Yes,Yes,Yes,No,CA,94546
Berkeley,67,House ,1295000.0,2031.0,5,2,6116,F,B-,D,A,C+,2435 Martin Luther King Jr Way,Heidi Choi,Keller Williams Realty,2,3,2,0,5,3,7,No,Yes,Yes,Yes,Yes,No,CA,94704
Berkeley,67,House ,1095000.0,1250.0,3,2,5172,F,B-,D,A,C+,1629 Tacoma Ave,Jackie Care,COMPASS,1,3,3,1,5,2,3,No,Yes,Yes,Yes,Yes,No,CA,94707
Berkeley,67,House ,1695000.0,3022.0,6,4,8005,F,B-,D,A,C+,60 Panoramic Way,David Gunderman,Keller Williams Realty,1,3,2,0,5,3,9,No,Yes,Yes,Yes,Yes,No,CA,94704
Berkeley,67,House ,1118000.0,1118.0,2,1,5280,F,B-,D,A,C+,1374 Delaware St,Pei Chun Chang,Redfin,2,3,2,0,5,3,7,No,Yes,Yes,Yes,Yes,No,CA,94702
Berkeley,67,Condo ,549000.0,946.0,1,1,2593,F,B-,D,A,C+,933 Addison H,Katy Anderson,Real Estate Agent,2,3,2,0,5,3,6,Yes,Yes,Yes,Yes,Yes,Yes,CA,94710
Berkeley,67,House ,965000.0,1145.0,2,1,4558,F,B-,D,A,C+,1401 Alcatraz Ave,Lee Goodwin,RED OAK REALTY,2,3,2,1,5,2,5,No,Yes,Yes,Yes,Yes,No,CA,94702
Berkeley,67,House ,1295000.0,1526.0,3,2,6116,F,B-,D,A,C+,740 Keeler Ave,Carolyn Jones,THE GRUBB CO. INC.,1,3,3,0,5,3,8,No,Yes,Yes,Yes,Yes,No,CA,94708
Berkeley,67,House ,2695000.0,3228.0,5,3,12728,F,B-,D,A,C+,33 Eucalyptus Rd,Anja Plowright,THE GRUBB CO. INC.,2,3,2,1,5,2,8,No,Yes,Yes,Yes,Yes,No,CA,94705
Berkeley,67,House ,895000.0,1004.0,2,1,4227,F,B-,D,A,C+,940 Euclid Ave,David Ratoosh,RED OAK REALTY,1,3,3,0,5,2,4,No,Yes,Yes,Yes,Yes,No,CA,94708
Berkeley,67,House ,1495000.0,1651.0,4,3,7061,F,B-,D,A,C+,1635 California St,Sheila Gallagher,COMPASS,2,3,2,0,5,2,6,No,Yes,Yes,Yes,Yes,No,CA,94703
Berkeley,67,House ,1195000.0,1652.0,4,2,5644,F,B-,D,A,C+,1407 Hearst Ave,Howard Geller,Geller Realty & Property Manag,2,3,2,0,5,3,6,No,Yes,Yes,Yes,Yes,Yes,CA,94702
Berkeley,67,House ,1095000.0,1088.0,2,1,5172,F,B-,D,A,C+,821 San Luis Rd,Kim Marienthal,Coldwell Banker Realty,1,3,3,0,5,3,0,No,Yes,Yes,No,No,No,CA,94707
Berkeley,67,Condo ,878000.0,878.0,2,1,4147,F,B-,D,A,C+,2634 Virginia Street #23,Carol Angulo,Real Estate Agent,1,3,2,1,5,2,0,Yes,Yes,Yes,No,Yes,No,CA,94709
Berkeley,67,House ,1250000.0,1607.0,3,3,5904,F,B-,D,A,C+,1510 Summit Rd,Leila Schlein,Compass,1,3,2,1,5,3,8,No,Yes,Yes,Yes,Yes,No,CA,94708
Berkeley,67,House ,1465000.0,1355.0,4,2,6919,F,B-,D,A,C+,1515 Derby,Cheryl Patrick Williams,Patrick Williams & Associates,2,3,2,0,5,3,8,No,Yes,Yes,Yes,Yes,No,CA,94703
Berkeley,67,House ,1195000.0,1141.0,3,2,5644,F,B-,D,A,C+,1462 Cornell Ave,Claudia Mills,Keller Williams Realty,2,3,2,1,5,2,9,No,Yes,Yes,Yes,Yes,No,CA,94702
Berkeley,67,Condo ,798000.0,976.0,2,2,3769,F,B-,D,A,C+,3036 Fulton St Unit A A,Diana Yonkouski,BAY AREA PROPERTIES,2,3,2,0,5,2,5,Yes,Yes,Yes,Yes,Yes,Yes,CA,94705
Berkeley,67,House ,899000.0,904.0,2,1,4246,F,B-,D,A,C+,832 Neilson St,Maria Cavallo-Merrion,Compass,1,3,3,1,5,2,9,No,Yes,Yes,Yes,Yes,No,CA,94707
Berkeley,67,House ,1425000.0,1943.0,3,2,6730,F,B-,D,A,C+,157 Fairlawn Dr,Jose Fernandez,RED OAK REALTY,1,3,2,1,5,2,5,No,Yes,Yes,Yes,Yes,No,CA,94708
Berkeley,67,House ,1450000.0,1960.0,3,3,6848,F,B-,D,A,C+,615 San Fernando Ave,Eugene Millstein,MILLSTEIN REAL ESTATE,1,3,3,0,5,2,6,No,Yes,Yes,Yes,Yes,No,CA,94707
Berkeley,67,House ,1599999.0,1864.0,4,3,7557,F,B-,D,A,C+,1348 Francisco St,George Yin,Elite RE & Financial Group,2,3,2,0,5,3,2,No,Yes,Yes,Yes,Yes,No,CA,94702
Berkeley,67,House ,1999000.0,1910.0,4,4,9441,F,B-,D,A,C+,1418 1418 #2 Northside Avenue,Ning Sha,Green Valley Realty,2,3,2,0,5,4,1,No,Yes,Yes,No,Yes,No,CA,94702
Berkeley,67,Condo ,849000.0,944.0,2,1,4010,F,B-,D,A,C+,2028 Francisco St A,Emily Toti,Financial Strategies Group,1,3,2,1,5,2,5,Yes,Yes,Yes,Yes,Yes,No,CA,94709
Berkeley,67,House ,2350000.0,2874.0,4,4,11099,F,B-,D,A,C+,1730 Martin Luther King Jr Way,Disen Cai Re Group,KW Peninsula Estates,2,3,2,0,5,2,6,No,No,No,No,No,No,CA,94709
Berkeley,67,House ,2300000.0,2294.0,3,4,10863,F,B-,D,A,C+,632 Cragmont Avenue,Tiffany Kolahdooz,Golden Gate Sotheby's International Realty,1,3,3,0,5,3,2,Yes,Yes,Yes,No,No,No,CA,94708
Berkeley,67,House ,1895000.0,3171.0,3,3,8950,F,B-,D,A,C+,2806 Ashby Avenue,Jenny Wang,Golden Gate Sotheby's International Realty,2,3,2,0,5,3,0,Yes,Yes,Yes,No,No,No,CA,94705
Berkeley,67,House ,1650000.0,2924.0,5,4,7793,F,B-,D,A,C+,1105 High Court,Dubie Breen,Golden Gate Sotheby's International Realty,1,3,2,1,5,2,0,Yes,Yes,Yes,No,No,No,CA,94708
Berkeley,67,House ,1625000.0,1856.0,3,3,7675,F,B-,D,A,C+,2726 Wallace Street,Brett Curtis,Worldwide Connect,2,3,2,0,5,3,3,No,Yes,Yes,No,Yes,No,CA,94702
Berkeley,67,House ,995000.0,1137.0,3,2,4699,F,B-,D,A,C+,1529 Sacramento St,Sandra Patel-Hilferty,COMPASS,2,3,2,0,5,2,5,No,Yes,Yes,Yes,Yes,No,CA,94702
Berkeley,67,House ,699000.0,1304.0,3,1,3301,F,B-,D,A,C+,1405 Harmon Street,William T. Booker,Golden Gate Sotheby's International Realty,2,3,2,1,5,3,0,Yes,Yes,Yes,No,No,No,CA,94702
Berkeley,67,House ,1298000.0,1840.0,5,3,6130,F,B-,D,A,C+,1642 10th Street,Anthony Cassel,Golden Gate Sotheby's International Realty,2,3,2,1,5,3,2,Yes,Yes,Yes,No,No,No,CA,94710
Berkeley,67,House ,1049000.0,1144.0,2,1,4954,F,B-,D,A,C+,1401 Cornell Avenue,Tracy Palma,Golden Gate Sotheby's International Realty,2,3,2,2,5,3,0,Yes,Yes,Yes,No,No,No,CA,94702
Berkeley,67,House ,1595000.0,3086.0,4,2,7533,F,B-,D,A,C+,2945 Magnolia Street,Jenny Wang,Golden Gate Sotheby's International Realty,2,3,2,1,5,3,1,Yes,Yes,Yes,No,No,No,CA,94705
Berkeley,67,House ,1899000.0,2888.0,6,3,8969,F,B-,D,A,C+,1260 Burnett St,Eileen Townsend,Compass,2,3,2,1,5,2,1,Yes,Yes,Yes,Yes,Yes,No,CA,94702
Berkeley,67,Condo ,649000.0,773.0,1,2,3065,F,B-,D,A,C+,2747 San Pablo Ave 212,Laura Martell,WINKLER REAL ESTATE GROUP,2,3,2,0,5,3,8,Yes,Yes,Yes,Yes,Yes,No,CA,94702
Berkeley,67,House ,890000.0,1015.0,1,1,4203,F,B-,D,A,C+,2310 Prince St 1,Vinh Dinh,"Novia Home, Inc",2,3,2,0,5,2,1,No,No,No,No,Yes,No,CA,94705
Berkeley,67,House ,799500.0,665.0,1,1,3776,F,B-,D,A,C+,62 Arden Rd 2,Mike Masoumi,RE/MAX Santa Clara Valley,1,3,2,0,5,3,5,No,No,No,No,Yes,No,CA,94704
Berkeley,67,House ,989999.0,1591.0,3,2,4676,F,B-,D,A,C+,978 Jones St,Viktor Manrique,Realty World Regency,2,3,2,1,5,2,2,No,Yes,Yes,Yes,Yes,No,CA,94710
Berkeley,67,Condo ,1099000.0,1372.0,2,3,5190,F,B-,D,A,C+,2747 San Pablo Ave 208,Garrett Frakes,THE POLARIS PACIFIC,2,3,2,0,5,3,6,Yes,Yes,Yes,Yes,No,No,CA,94702
Berkeley,67,Condo ,379000.0,350.0,1,1,1790,F,B-,D,A,C+,3050 College Avenue Unit #4,Tomaj Trenda,Golden Gate Sotheby's International Realty,2,3,2,1,5,3,1,Yes,Yes,Yes,No,No,No,CA,94705
Berkeley,67,Condo ,1219000.0,1582.0,3,3,5757,F,B-,D,A,C+,2747 San Pablo Ave 201,Garrett Frakes,THE POLARIS PACIFIC,2,3,2,0,5,3,6,Yes,Yes,Yes,Yes,No,No,CA,94702
Berkeley,67,Condo ,799000.0,1130.0,1,1,3773,F,B-,D,A,C+,2747 San Pablo Ave LW1,Garrett Frakes,THE POLARIS PACIFIC,2,3,2,0,5,2,6,Yes,Yes,Yes,Yes,No,No,CA,94702
Berkeley,67,House ,1999990.0,2066.0,3,2,9446,F,B-,D,A,C+,1009 Keith Avenue,Allen Gu,"California Sunshine Inv, Inc",1,3,2,0,5,1,0,No,Yes,Yes,No,Yes,No,CA,94708
Oakland,53,House ,769000.0,1430.0,4,2,3632,F,D+,C-,D-,D-,1751 Auseon Ave,Maria Barrera,Community Realty & Investment,1,3,1,1,3,3,3,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,Condo ,939000.0,1324.0,2,2,4435,F,D+,C-,D-,D-,1555 Lakeside Dr 61,Janette Licata,Corcoran Global Living,2,3,2,0,5,2,10,Yes,Yes,Yes,Yes,Yes,Yes,CA,94612
Oakland,53,House ,845000.0,2190.0,4,4,3990,F,D+,C-,D-,D-,1015 107th Ave,Ben Dianda,Equidy,1,3,1,1,3,2,6,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,799000.0,1065.0,2,2,3774,F,D+,C-,D-,D-,1359 Excelsior Ave,Regina Jacobs,The GRUBB Company,2,3,2,1,5,2,5,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,Condo ,618000.0,1120.0,2,2,2919,F,D+,C-,D-,D-,801 Franklin Streeet 1201,Crystal Huang,Keller Williams Realty,2,3,2,2,5,2,4,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,539000.0,933.0,2,2,2546,F,D+,C-,D-,D-,1324 104th Ave,Hannah Kim,Compass,1,3,1,1,3,2,8,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,Condo ,499000.0,773.0,1,1,2357,F,D+,C-,D-,D-,280 Caldecott Lane # 120,Ina Daniliuk,Compass,1,3,2,0,3,4,1,Yes,Yes,No,Yes,Yes,Yes,CA,94618
Oakland,53,House ,550000.0,925.0,2,1,2598,F,D+,C-,D-,D-,2452 64th Ave,Nicole Norris,VENTURE ONE PROPERTY MANAGEMENT,1,3,2,1,1,2,2,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,699999.0,1381.0,2,2,3306,F,D+,C-,D-,D-,724 E 21st St,Stephanie Christmas,Keller Williams Realty,1,3,2,1,5,2,2,No,Yes,Yes,Yes,No,No,CA,94606
Oakland,53,House ,649000.0,848.0,2,1,3065,F,D+,C-,D-,D-,4269 Knoll Avenue,William T. Booker,Golden Gate Sotheby's International Realty,1,3,2,1,0,3,0,Yes,Yes,Yes,No,No,No,CA,94619
Oakland,53,House ,499000.0,1032.0,3,1,2357,F,D+,C-,D-,D-,2821 Bartlett St,Alexander Lam,Compass,1,3,2,0,0,3,0,No,No,No,No,No,No,CA,94602
Oakland,53,House ,749000.0,1384.0,3,2,3537,F,D+,C-,D-,D-,1942 17th Ave,Tanja Odzak-Goppold Von Lobsdorf,eXp Realty of California,1,3,2,0,4,2,2,No,Yes,Yes,Yes,Yes,No,CA,94606
Oakland,53,House ,1095000.0,2654.0,4,3,5172,F,D+,C-,D-,D-,3641 Dimond Avenue,David Gunderman,Keller Williams Realty,1,3,2,1,2,3,8,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,House ,1225000.0,2792.0,4,2,5785,F,D+,C-,D-,D-,3630 Victor Ave,Ruth Goldstone,RED OAK REALTY,1,3,2,1,0,3,7,No,Yes,Yes,Yes,Yes,No,CA,94619
Oakland,53,House ,1295000.0,2111.0,4,3,6116,F,D+,C-,D-,D-,317 Capricorn Ave,Steven Michaelides,The GRUBB Company,1,3,2,3,4,2,5,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,1689000.0,3012.0,4,4,7977,F,D+,C-,D-,D-,1820 Melvin Rd,Regina Jacobs,The GRUBB Company,1,3,2,3,0,2,4,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,House ,849000.0,1613.0,3,3,4010,F,D+,C-,D-,D-,2808 Morcom Ave,Lisa Carnazzo,The GRUBB Company,1,3,2,1,0,3,8,No,Yes,Yes,Yes,Yes,No,CA,94619
Oakland,53,Condo ,679000.0,1123.0,1,2,3207,F,D+,C-,D-,D-,201 4th St 301,Sheri Tejada,Compass,2,3,2,2,5,3,12,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,828000.0,2113.0,3,3,3911,F,D+,C-,D-,D-,2921 76th Ave,Gillian Leslie,RED OAK REALTY,1,2,1,1,3,2,5,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,2998000.0,3157.0,4,3,14159,F,D+,C-,D-,D-,6307 Wood Dr,David Eckert,Coldwell Banker Realty,1,3,2,3,2,3,0,Yes,Yes,Yes,No,No,No,CA,94611
Oakland,53,House ,529000.0,1212.0,2,1,2498,F,D+,C-,D-,D-,7620 Holly St,So Hyun Park,WINKLER REAL ESTATE GROUP,1,3,1,1,1,2,1,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,House ,899000.0,2037.0,3,4,4246,F,D+,C-,D-,D-,4671 Stauffer Place,Deidre Joyner,RED OAK REALTY,1,3,2,1,1,2,5,No,Yes,Yes,Yes,Yes,No,CA,94619
Oakland,53,House ,679000.0,1403.0,2,2,3207,F,D+,C-,D-,D-,9526 Burr,Jeremy Davidson,Compass,1,2,1,2,3,3,3,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,Condo ,399000.0,509.0,1,1,1884,F,D+,C-,D-,D-,466 37th #6,Valerie Ruma,Compass,2,3,2,2,5,2,3,Yes,Yes,Yes,Yes,Yes,No,CA,94609
Oakland,53,Townhouse ,569000.0,965.0,1,1,2687,F,D+,C-,D-,D-,5 Ambler Ln,Denis Neema,Compass,2,3,2,3,5,2,7,Yes,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,1195000.0,2006.0,3,2,5644,F,D+,C-,D-,D-,8 El Carmello Cir,Madeline Lilley,RED OAK REALTY,1,3,2,1,0,3,10,No,Yes,Yes,Yes,Yes,No,CA,94619
Oakland,53,House ,1125000.0,1940.0,3,2,5313,F,D+,C-,D-,D-,1935 Oakview Dr,Tracy Lee Butler,Abio Properties,1,3,2,3,0,3,4,Yes,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,Condo ,999000.0,2074.0,3,3,4718,F,D+,C-,D-,D-,438 W Grand Ave 405,Jason Mitchell,Compass,2,3,2,0,5,3,7,Yes,Yes,Yes,Yes,Yes,No,CA,94612
Oakland,53,Townhouse ,899000.0,1993.0,3,3,4246,F,D+,C-,D-,D-,2811 Regatta Dr,Connie Chung,COMPASS,1,3,2,2,1,2,7,Yes,Yes,Yes,Yes,Yes,No,CA,94601
Oakland,53,House ,1095000.0,1694.0,3,2,5172,F,D+,C-,D-,D-,5837 Scarborough Drive,Joanna Hirsch,Compass,1,3,2,3,3,2,6,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,Condo ,409000.0,541.0,1,1,1932,F,D+,C-,D-,D-,425 Orange 113,Bethe Vanier,Kim Cole Real Estate,2,3,2,1,5,2,9,Yes,Yes,Yes,Yes,Yes,Yes,CA,94610
Oakland,53,Condo ,769000.0,1387.0,2,2,3632,F,D+,C-,D-,D-,1555 Lakeside Dr 184,Lucy Armentrout,Compass,2,3,2,0,5,2,8,Yes,Yes,Yes,Yes,No,No,CA,94612
Oakland,53,House ,725000.0,798.0,2,2,3424,F,D+,C-,D-,D-,5612 Adeline St,Elic Suazo,RED OAK REALTY,2,3,2,2,5,3,6,No,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,649000.0,1580.0,3,2,3065,F,D+,C-,D-,D-,5615 Hilton St,Jun Li,Alliance Bay Realty,1,3,2,1,0,2,5,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,650000.0,1131.0,2,1,3070,F,D+,C-,D-,D-,4245 Masterson St,Amy Ruffin,BanCal Management Corp,1,3,2,0,0,2,7,No,Yes,Yes,Yes,Yes,No,CA,94619
Oakland,53,House ,449000.0,817.0,2,1,2121,F,D+,C-,D-,D-,5750 Kingsley Cir,Lauren Quach,COMPASS,1,3,2,1,0,2,2,No,Yes,Yes,Yes,Yes,No,CA,94605
